ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,IDADE,COMPUTADOR,MORA_MÃE,MORA_PAI,REUNIÕES_ESCOLARES,USO_TEMPO_TELAS,AFAZERES_DOM,BIBLIOTECA
2017,3,32,3201308,2,2,1,193.980328,186.202246,B,C,D,A,A,B,B,A,A,A
2017,3,32,3205002,2,3,1,230.474998,215.124849,A,C,E,B,A,B,B,D,A,B
2017,2,21,2103257,2,3,1,250.883618,196.984826,A,C,C,A,A,A,C,B,A,C
2017,4,43,4309308,2,3,1,222.265921,217.431972,B, ,C,A,A,A,A,D,C,A
2017,3,31,3152501,2,2,1,321.759136,312.618116,B,A,C,B,A,A,A,A,B,B
2017,3,35,3516408,2,3,1,174.337671,199.728077,A,F,D,B,B,B,A,A,E,B
2017,2,28,2800308,1,2,1,132.451069,174.258391,B,B,F,A,A,B,C,D,B,A
2017,2,25,2506707,2,3,2,144.965636,161.734653,B,C,E,B,A,A,B,B,A,B
2017,2,28,2805505,2,2,2,161.515793,207.477157,B,C,D,A,A,B,B,B,A,B
2017,3,31,3154606,2,2,1,193.430386,162.857697,B,F,D,B,A,C,A,D,B,B
2017,2,21,2111300,1,3,1,114.122499,134.757103,A,A,D,B,A,B,A,A,E,A
2017,3,35,3539806,2,3,1,273.37036,278.175586,A,A,C,B,A,A,A,D,E,C
2017,3,35,3526704,2,3,1,298.869716,306.192789,A,C,C,C,A,A,A,B,E,B
2017,4,43,4311809,2,3,1,203.812289,238.378796,A,A,C,B,A,A,A,D,A,C
2017,2,29,2912707,2,3,2,155.990314,158.81942,B,C,D,A,C,A,C,A,A,A
2017,4,42,4207502,2,2,1,224.237933,225.253656,A,A,C,B,A,B,A,B,B,C
2017,2,26,2611606,1,3,1,247.994577,257.443948,A,C,E,A,A,C,B,D,E,C
2017,3,33,3302304,2,3,1,230.176116,191.686569,B,F,D,A,A,B, ,A,B,B
2017,3,35,3513405,2,3,1,206.620839,220.051813,B,A,C,A,A,A,A,A,B,A
2017,2,21,2109007,2,3,1,195.386476,220.840733,A,C,E,B,A,B,A,D,C,C
2017,3,35,3552403,2,3,1,248.584131,318.767166,B,A,D,B,A,A,C,B,A,C
2017,3,35,3504107,2,3,1,276.803502,276.8188,A,A,D,C,A,A,A,D,C,B
2017,4,43,4303905,2,3,1,287.082657,234.993342,B, ,D,A,A,C,C,D,E,C
2017,3,31,3170206,2,2,1,290.509409,311.531681,B,A,C,C,A,A,A,A,B,B
2017,2,26,2616407,2,3,1,212.471864,181.678265,B,A,D,A,B,A,B,A,A,B
2017,2,22,2207009,2,3,2,185.131287,184.239754,B,C,E,B,A,B,A,D,D,A
2017,3,35,3516309,2,3,1,120.190812,153.149479,B,C,C,A,A,A,A,D,B,C
2017,2,26,2611606,1,2,1,210.726617,212.333083,B,C,D,B,A,B,A,C,A,B
2017,1,12,1200401,1,2,1,258.056608,215.971506,B,C,D,C,B,B,A,D,C,A
2017,3,35,3538709,2,3,1,251.39852,275.602583,A,C,D,A,C,C,A,C,E,C
2017,4,41,4105805,2,3,1,236.064109,199.381098,B,A,E,A,A,B,A,E,E,B
2017,2,29,2928109,2,3,1,164.170687,186.052566,B,C, ,A, ,B,A,D,C,B
2017,3,35,3510609,2,2,1,278.113237,226.274921,B,A,D,B,A,A,A,D,A,B
2017,3,31,3165537,2,3,1,273.6331,240.545462,B,C,D,A,B,C,A,B,B,B
2017,3,35,3534401,2,3,1,217.100037,215.907677,B,D,D,D,A,A,A,D,B,B
2017,2,22,2206803,2,3,1,203.284495,248.713678,B,C,C,A,A,B,B,A,A,A
2017,3,35,3543303,2,2,1,283.293666,280.296253,B,C,D,A,A,B,A,C,E,A
2017,5,50,5008305,2,3,1,269.043106,208.253502,B,C,E,A, ,A,B,E,A,A
2017,4,43,4319802,2,2,1,214.872668,251.58878,B,A,D,B,A,A,A,B,B,A
2017,2,26,2609907,2,3,1,207.365315,207.068473,B,C,C,C, ,B,B,D,E,A
2017,2,21,2111300,1,2,1,194.346974,133.919165,A,C,C,B,A,A,C,A,C,A
2017,2,23,2302602,2,3,2,284.627641,217.173246,B,C,D,A,A,A,A,D,A,B
2017,2,29,2927200,2,3,1,220.867982,206.972561,B,C,D,A,A,B,A,E,D,C
2017,3,33,3304557,1,3,1,214.366911,191.364852,B,C,D,A,A,A,A,A,E,B
2017,2,23,2304251,2,3,2,260.344746,265.285195,A,E,D,A,A,C,B,B,E,B
2017,1,17,1700251,2,3,1,154.902495,152.111335,B,A,C,A,C,B,A,E,C,A
2017,3,35,3509502,2,2,1,179.646027,216.638301,B,A,D,A,A,A,A,C,C,B
2017,3,35,3550308,1,3,1,199.267968,208.175923,B,C,D,B,A,C,B,B,A,B
2017,2,29,2927408,1,3,1,298.664108,233.909757,B,C,D,A,A,B,A,D,D,C
2017,2,29,2914703,2,3,1,233.101243,229.844987,B,F,D,A,A,A,C,D,A,C
2017,3,31,3133402,2,3,1,288.972029,258.939459,B,A,D,B,A,A,A,D,A,C
2017,1,11,1100130,2,2,1,199.357716,257.907072,A,D,E,A,A,B,C,A,D,C
2017,1,15,1500958,2,3,2,130.556022,155.445983,A,C,E,A,A,A,B,B,A,A
2017,1,15,1506807,2,3,1,220.227081,247.285015,B,A,D,A,A,C,B,A,E,B
2017,2,29,2915403,2,3,1,158.353819,170.567373,A,C,F,A,A,A, ,C, ,C
2017,3,35,3529401,2,2,1,300.809388,262.205136,A,C,D,B,A,A,A,B,E,B
2017,3,35,3518800,2,3,1,156.691928,209.983928,A,C,D,B,A,A,B,B,C,B
2017,5,50,5006606,2,2,2,259.804996,188.100629,B,A,B,B,A,A,B,A,D,A
2017,5,51,5107008,2,3,1,226.010617,238.5325,B,B, ,A,A,C,B,A,A,B
2017,2,22,2210508,2,3,1,204.612521,224.363571,B,C,D,A,A,A,C,A,A,C
2017,3,35,3525300,2,3,1,180.821609,205.211674,B,A,E,B,B,B,A,D,B,C
2017,4,43,4311403,2,2,1,247.36183,229.893334,B,F,D,A,A,A,A,B,D,A
2017,1,13,1301407,2,3,1,116.040794,167.093497,A,A,E,A,C,C,A,A,A,C
2017,3,35,3539301,2,3,1,232.048134,249.091063,B,A,C,B,B,A,A,D,A,C
2017,4,42,4209409,2,2,1,126.567097,146.973489,A,A,D,B,A,A,A,D,E,B
2017,3,35,3518800,2,3,1,125.58583,156.361555,B,F,C,B,A,A,A,D,D,C
2017,2,25,2507507,1,3,1,229.335281,210.386688,A,C,F,A,A,B,B,D,E,B
2017,3,35,3513801,2,3,1,188.740563,204.694055,B,F,D,B,A,A,A,E,C,A
2017,2,29,2927408,1,3,1,280.450628,220.340665,B,B,D,A,A,B,A,A,A,A
2017,5,52,5208707,1,3,1,194.638638,124.602137,B,B,D,B,A,A,C,C,A,C
2017,2,26,2609600,2,3,1,222.775755,247.440731,B,C,C,A,A,B,B,D,B,A
2017,3,35,3549904,2,2,1,181.509449,176.845423,B,B,D,B,A,C,A,D,B,B
2017,1,17,1703867,2,3,1,231.196335,235.891084,B, ,D,A,A,B,A,C,B,B
2017,3,31,3111705,2,2,1,261.957329,237.454728,A,C,D,A,A,A,B,B,A,B
2017,3,32,3205002,2,2,1,109.276431,126.659813,A,D,C,A,A,B,B,D,A,A
2017,3,35,3549904,2,3,1,238.824562,233.611851,A,A,C,B,A,A,A,B,A,A
2017,2,26,2604106,2,3,1,174.839847,225.264835,B,B,F,A,A,B,B,C,A,A
2017,3,35,3547502,2,3,1,238.541327,247.587001,B,A,C,D,A,A,A,D,E,B
2017,3,35,3550308,1,3,1,246.21126,328.801683,B,A,D,B,A,A,A,B,A,B
2017,3,31,3106705,2,2,1,327.107599,251.535235,A,C,D,B,A,A,A,A,B,B
2017,3,31,3104007,2,2,1,175.883701,223.863446,B,C,E,B,A,B,A,D,A,B
2017,3,32,3201308,2,3,1,245.798941,281.651195,A,A,E,B,A,A,A,A,A,B
2017,4,42,4201406,2,3,1,206.357658,258.722541,A,F,D,A,B,B,A,A,A,A
2017,3,35,3504503,2,3,1,246.428493,248.387323,B,A,D,C,A,C,C,C,A,C
2017,2,29,2927408,1,3,1,297.01274,302.961933,B,F,C,A,C,C,A,D,A,C
2017,2,26,2604106,2,3,1,188.727892,151.281837,B,C,F,B,A,A,B,A,B,B
2017,4,43,4314902,1,2,1,234.134519,198.096357,A,C,E,A,B,A,C,E,A,B
2017,2,29,2927408,1,3,1,183.319707,208.258085,A,B,D,B,A,B,A,A,B,B
2017,1,15,1504208,2,3,1,169.820566,223.019416,A,C,E,B,A,B,C,E,D,C
2017,3,35,3556206,2,3,1,251.285304,285.133678,B,C,C,A,A,C, ,A,B,C
2017,4,43,4307005,2,2,1,224.571248,257.595975,A,C,D,B,A,A,C,A,D,B
2017,4,43,4323002,2,3,1,227.263055,182.34221,A,F,C,A, ,A,A,C,C,B
2017,3,35,3550308,1,2,1,268.28381,289.618199,A,C,D,A,C,A,A,C,A,B
2017,1,17,1707108,2,3,1,242.854146,209.153089,A,E,C,E,A,A,A,C,E,A
2017,2,23,2304400,1,3,1,225.447728,284.159028,A,C,D,B,A,B,C,B,A,B
2017,1,15,1503077,2,3,2,132.435973,216.050258,A,C,D,A,A,A,C,A,A,C
2017,4,43,4319505,2,3,1,228.204049,240.930225,B,B,E,A,B,B,A,A,A,A
2017,3,33,3303708,2,3,1,328.201919,263.522798,A,C,D,A,C,B,A,A,E,B
2017,1,15,1505536,2,3,1,119.344798,153.310673,A,C,E,A,A,A,A,B,A,C
2017,3,35,3534401,2,3,1,219.775536,283.361277,A,C,C,D,A,A,A,D,A,C
2017,3,35,3555406,2,3,1,264.96449,224.397498,B,A,C,B,A,C,A,A,A,B
2017,5,52,5219258,2,3,1,176.271834,172.184338,A,F,D,A,A,A,A,B,A,B
2017,3,33,3300456,2,3,1,171.152944,184.19219,B,B,D,A,A,B,B,E,B,B
2017,4,42,4208302,2,3,1,196.464928,228.434377,A,A,D,C,A,A,A,A,A,C
2017,2,29,2905701,2,3,1,161.175922,225.288533,A,B,C,B,A,A,A,A,A,B
2017,2,22,2208403,2,3,1,207.269563,183.459833,A,A,C,C,A,A,A,B,A,C
2017,3,35,3518503,2,3,1,195.092057,190.271766,B,B,C,A,A,C,C,D,B,A
2017,1,15,1505064,2,3,1,233.759113,216.335588,B,B,D,A,A,B,C,A,C,C
2017,4,43,4303509,2,3,1,196.110678,179.66016,B,C,D,A,A,B,A,D,D,C
2017,3,33,3304524,2,3,1,324.062699,268.600057,B,C,D,D,A,A,A,B,A,C
2017,3,35,3530607,2,3,1,251.925709,207.71973,B,A,C,B,A,A,A,B,D,B
2017,3,35,3518701,2,3,1,188.206048,274.714566,A,C,D,B,A,B,A,D,A,B
2017,3,35,3534401,2,3,1,285.347161,206.896883,B,A,D,B,A,A,C,A,A,C
2017,4,41,4117909,2,3,1,157.3098,165.99974,A,C,E, ,A,B,A,A,A,A
2017,2,27,2703205,2,3,2,140.943766,139.260627,A,B,F,A,B,B,B,B,A,C
2017,3,31,3133303,2,3,2,221.400019,221.527147,A,C,D,B,C,B,A,B,A,A
2017,1,13,1302603,1,3,1,223.999159,239.241158,B,C,C,A,A,A,A,B,B,C
2017,2,26,2605202,2,3,1,149.729008,179.200502,A,C,C,B,B,B,A,A,B,B
2017,2,25,2507903,2,3,1,181.149524,198.107423,B,C,C,A,A,A,B,A,A,B
2017,3,35,3552502,2,2,1,302.169644,265.140098,B,C,D,A,A,B,A,B,A,B
2017,2,23,2304400,1,3,1,138.442417,195.593386,A,B,D,A,A,B,A,D,C,B
2017,3,33,3304508,2,3,1,213.257826,189.993758,B,B,E,A,A,A,B,B,B,B
2017,4,41,4119152,2,3,1,209.779341,277.104019,A,C,D,D,A,C,B,D,E,B
2017,1,11,1100023,2,2,1,171.414858,168.248736,A,F,E,A,A,A,A,D,C,C
2017,3,35,3520202,2,3,1,289.331347,245.59824,B,A,C,B,A,A,A,D,A,C
2017,3,31,3106200,1,3,1,210.544037,255.176173,B,C,D,C,A,A,A,B,A,B
2017,2,21,2101202,2,3,1,112.915348,114.146527,A,C,D,B,A,A,A,B,C,C
2017,5,51,5108402,2,2,1,240.222887,253.383091,B,C,C,A,A,B,B,B,A,B
2017,2,24,2408102,1,3,1,161.513974,166.967236,A,B,C,B,A,A,B,D,E,B
2017,2,29,2912103,2,3,1,211.529823,226.704509,B,B,D,B,B,B,A,B,A,B
2017,2,26,2612554,2,3,1,248.323705,223.742551,B,C,C,A,A,A,A,C, ,A
2017,3,35,3550308,1,3,1,208.826171,248.499611,A,F,F,A,A,B,B,B,A,A
2017,4,41,4109401,2,3,1,201.695988,242.187243,A,A,D,B,A,A,A,A,A,B
2017,3,35,3554102,2,3,1,252.863728,299.262979,A,A,D,B,A,A,A,D,E,B
2017,3,33,3304557,1,3,1,206.538199,179.066975,B,C,D,B,A,B,B,A,D,C
2017,4,43,4305108,2,3,1,227.57918,277.999637,A,C,D,C,A,A,C,B,D,C
2017,4,43,4310603,2,3,1,238.556974,259.007368,A,A,D,A,A,C,A,A,C,B
2017,5,50,5008305,2,3,1,221.068577,288.757569,A,F,E,B,A,C,C,B,A,B
2017,3,31,3106200,1,2,1,297.01274,235.881359,B,A,D,B,A,A, , ,A,B
2017,3,35,3550308,1,3,1,217.048029,235.102555,A,A,E,A,A,A,A,E,E,B
2017,4,41,4111100,2,3,1,271.392232,275.316247,A,A,C,B,A,A,A,B,D,B
2017,3,33,3302858,2,3,1,170.717155,218.825424,A,F,C,B,B,A,B,E,D,A
2017,4,43,4300406,2,3,2,233.67752,243.918061,A,F,C,B, ,A,C,B,A,C
2017,5,50,5005202,2,3,1,165.601461,222.855764,A,C,C,B,B,B,C,B,C,A
2017,3,31,3126109,2,3,1,212.570041,205.220057,B,C,D,A,A,C,A,A, ,B
2017,3,35,3550308,1,2,1,262.913474,253.155162,B,A,D,D,A,A,A,A,B,A
2017,2,21,2112233,2,3,1,193.632964,185.712685,B,C,D,A,A,A,B,C,A,C
2017,3,35,3550308,1,3,1,204.906995,199.064915,B,C,C,A,A,B,A,D, ,B
2017,3,31,3135100,2,2,1,214.455556,182.74715,A,A,C,A,A,A,A,A,A,A
2017,4,41,4106209,2,3,1,173.294092,204.859216,B,A,C,C,A,B,B,A,B,B
2017,2,26,2604304,2,3,1,185.852239,203.845944,B,C,C,A,A,B,C,D,B,B
2017,2,29,2927804,2,3,1,203.28747,190.035118,B,C,C,B,A,B,A,B,A,A
2017,2,26,2607208,2,3,1,165.663662,163.751807,A,B,D,A,A,A,C,C,A,C
2017,4,42,4204608,2,2,1,189.662055,222.519739,B,B,D,C,A,A,A,B,B,B
2017,3,35,3510500,2,3,1,272.340224,244.437692,A,C,C,C,A,C,A,D,A,C
2017,1,14,1400100,1,3,1,143.986627,154.441095,A,A,C,B,A,A,B,D,A,A
2017,2,29,2933307,2,3,1,191.526855,209.42003,A,C,D,A,A,A,A,D,A,B
2017,3,31,3120607,2,3,1,244.290485,229.948779,B,C,D,A,A,A,A,C,D,B
2017,2,29,2914000,2,3,2,138.082271,138.544423,B,C,H,A,A,B,C,C,E,B
2017,3,35,3550407,2,3,2,243.195945,263.871678,A,C,C,B,A,A,A,D,D,B
2017,3,35,3550308,1,2,1,306.295145,318.336963,B,A,C,C,A,B,A,D,A,B
2017,4,41,4106902,1,3,1,201.803861,207.179475,B,F,C,B,A,B,A,B,D,A
2017,2,27,2704609,2,3,2,166.612865,245.895084,A,C,D,A,A,A,C,B,E,B
2017,3,31,3148103,2,3,1,253.124926,232.579296,A,C,D,D,A,A,A,B,B,B
2017,4,42,4219309,2,2,1,266.98278,277.067968,A,C,D,D,A,A,A,D,B,B
2017,3,35,3550308,1,3,1,199.721883,204.383237,B, ,D,C,A,A,A,C,A,A
2017,3,31,3142908,2,2,1,234.960259,205.309541,B, ,D,A,B,A,B,A, ,B
2017,3,35,3506300,2,3,1,255.497632,285.190241,A,A,D,A,A,A,A,C,E,A
2017,1,13,1302603,1,3,1,280.537951,307.167328,B,C,D,C,A,B,A,D,E,C
2017,3,35,3550704,2,3,1,251.671563,297.370856,A,F,D,C,A,A,A,B,A,C
2017,2,28,2802106,2,3,2,264.737119,237.787511,A, ,D,B,A,B,B,D,A,C
2017,3,35,3549805,2,3,1,185.083191,221.072463,B,A,C,B,A,A,A,A,B,C
2017,3,35,3529401,2,2,1,215.074585,251.050872,B,B,C,B,A,A,A,D,B,C
2017,3,32,3203056,2,3,1,228.984116,255.697034,B,C,D,A,A,B,A,C,A,B
2017,2,26,2615300,2,3,1,105.096663,145.262569,B,C,D,B,C,A,A,C,B,A
2017,2,27,2709301,2,3,1,233.607386,226.922657,A,C,D,B,A,A,A,B,E,C
2017,2,23,2307650,2,3,1,167.266713,189.672712,B,C,C,B,A,B,A,A,E,B
2017,2,29,2917607,2,3,1,190.046221,207.619068,B,C,D,A,A,B,C,A,A,A
2017,3,31,3107109,2,2,1,218.90754,221.099962,B,C,D,A,A,A,A,D,A,A
2017,2,26,2611606,1,3,1,142.624829,147.473166,A,B,A, , , ,B,D,B,B
2017,3,33,3301702,2,3,1,136.21692,190.377067,A,C,C,B,A,A,B,C,E,A
2017,5,51,5104807,2,2,1,186.799679,261.055263,A,A,C,B,A,A,B,D,A,B
2017,3,32,3205002,2,3,1,249.43009,212.005218,A,C,D,B,A,B,A,A,A,B
2017,4,41,4104808,2,3,1,244.348057,271.078155,A,A,D,A,A,A,B,C,E,B
2017,3,35,3510302,2,3,1,254.127625,281.988002,B,C,D,A,A,A,A,A,C,C
2017,2,23,2304350,2,3,1,245.048845,269.652062,B,C,D,A,B,A,C,D,E,C
2017,3,35,3506003,2,2,1,235.531797,250.569415,B,C,D,B,A,A,A,B,A,A
2017,3,31,3115706,2,2,1,203.93636,258.107837,B,A,D,A,A,B,A,A,A,B
2017,2,26,2604155,2,3,1,236.117274,173.96272,B,F,C,A,A,A,A,A,A,B
2017,3,33,3304557,1,3,1,158.172397,175.634404,A,B,E,B,C,B,C,C,A,C
2017,2,26,2609600,2,2,1,212.336335,203.698892,B,C,C,A,A,A,A,A,A,A
2017,3,35,3543907,2,3,1,180.027218,174.481401,B,F,C,A,A,B,B,A,C,C
2017,3,35,3519071,2,3,1,187.740784,171.018759,A,D,C,B,B,A,A,A,B,B
2017,3,31,3106705,2,3,1,142.804709,151.852442,A,A,C, ,A,A,A,B,A,A
2017,3,33,3304557,1,3,1,216.854266,286.720294,A,C,C,A,A,A,B,B,A,C
2017,2,23,2305001,2,3,1,209.231548,240.681057,A,C,C,A,A,A,A,D,A,B
2017,1,15,1504208,2,3,1,227.358201,215.478647,A,C,C,A,A,A,A,E,A,C
2017,3,31,3133402,2,3,1,165.660081,178.14341,A,A,C,B,A,A,A, ,A,B
2017,4,41,4108304,2,3,1,300.809388,279.199813,A,C,D,A,A,B,B,B,A,B
2017,3,31,3167202,2,2,1,269.712876,288.383593,A,C,D,C, ,B,A,D,B,B
2017,3,31,3129806,2,3,1,329.610766,219.789287,B,C,D,B,A,A,A,C,A,B
2017,3,35,3524402,2,3,1,216.446575,178.986434,B,C,D,C,A,C,B,C,A,A
2017,4,41,4106902,1,3,1,223.3717,246.695518,B,A,D,B,A,A,A,B,B,A
2017,3,33,3302007,2,3,1,132.068225,161.921053,B,F,D,A,A,B,A,D,C,A
2017,3,35,3550308,1,2,1,184.389951,237.404984,B, ,C,A,A,B,A,A,B,A
2017,5,53,5300108,1,2,1,225.883462,227.544347,A,B,D,A,A,B,C,B,A,C
2017,2,29,2915601,2,3,1,235.041907,211.336243,A,F,D,A,A,C,A,C,D,C
2017,5,50,5002407,2,3,1,211.053706,207.748794,A,F,C,C,A,A,C,B,C,B
2017,1,13,1300904,2,2,1,241.918771,228.387371,B,C,B,A,A,A,A,A,C,C
2017,4,41,4122404,2,3,1,288.044091,351.709042,B,A,C,C,A,A,C,C,B,C
2017,2,23,2309300,2,3,1,235.71063,278.850151,A,A,C,A,B,B,A,D,A,C
2017,5,51,5102637,2,3,1,318.242857,276.24283,B,C, ,B,A,B,A,D,E,B
2017,3,31,3131901,2,3,1,289.975279,281.654381,A,F,D,A,A,C,B,B,A,B
2017,3,35,3502705,2,2,1,279.289039,263.526878,A,A,C,A,B,A,B,C,A,B
2017,3,35,3550308,1,2,1,217.953488,237.200194,B,F,D,B,A,B,B,D,D,B
2017,2,26,2609303,2,3,1,173.576005,145.430302,B,B,C,A,A,A,A,A,A,A
2017,3,33,3302700,2,3,1,186.201696,205.401316,A,B,D,B,A,B,B,C,B,B
2017,4,43,4321204,2,3,2,113.260232,132.321986,B,A,E, ,B,B,B,A,A,A
2017,2,27,2704302,1,3,1,204.395232,196.881705,B,C,C,A,A,B,B,A,B,C
2017,3,35,3531100,2,3,1,201.327358,274.011552,B,C,D,A,A,A,A,D,E,C
2017,3,35,3529401,2,2,1,201.480573,191.617709,B,B,C,B,A,A,A,C,B,A
2017,2,26,2606002,2,3,1,169.194981,128.895283,A,A,F,B,A,B,B,D,D,A
2017,1,13,1302405,2,2,1,182.808881,211.435731,A,C,D,C,A,A,B,C,C,C
2017,3,35,3525904,2,3,1,228.579841,276.433255,B,C,C,B,A,B,B,A,A,B
2017,2,21,2105302,2,3,1,183.98226,165.873368,A,C,D,A,A,C,C,B,D,C
2017,4,42,4218202,2,2,1,269.610844,254.598526,A,A,C,A,A,C,C,C,E,B
2017,3,31,3162559,2,2,2,260.466502,271.503104,B,C,D,A,A,A,A,C,C,C
2017,3,35,3509502,2,2,1,243.912269,213.890075,B,A,D,C,A,B,A,A,A,C
2017,3,35,3534401,2,3,1,264.993414,265.227849,B,A,D,B,A,A,A,C,B,B
2017,2,22,2202083,2,3,1,156.561302,134.141113,A,A,E,A,A,B,A,D,C,A
2017,3,33,3304557,1,3,1,321.759136,208.955789,B,A,D,B,A,A,B,A,A,A
2017,3,33,3305208,2,3,1,256.643574,243.926612,A,E,D,B,A,A,A,B,C,A
2017,4,41,4104808,2,3,1,296.678047,285.208742,B,A,D,C,A,A,A,D,A,B
2017,4,41,4107652,2,3,1,233.846216,297.674575,B,C,C,B,A,B,B,C,A,C
2017,2,22,2211001,1,3,1,269.374548,250.408781,B,C,C,A,A,B,C,B,C,C
2017,3,31,3121209,2,3,1,179.764202,228.973626,B,A,D,B,A,A,B,A,B,B
2017,4,42,4214805,2,2,1,228.326246,251.159974,B,D,D,A,A,B,B,A,A,B
2017,2,21,2100956,2,3,2,134.828127,172.378899,A,C,D,A,A,A,A,B,A,C
2017,5,50,5007109,2,3,1,185.584761,217.629551,A,F,E,A,A,A,A,B,C,B
2017,3,31,3106200,1,2,1,240.368003,261.27274,A,C,D,B,A,A,A,A,E,C
2017,5,52,5221403,2,2,1,163.640909,181.019909,A,B,D,A,A,C,C,B,D,A
2017,2,25,2501401,2,3,2,131.101171,152.269007,A, ,D,A,A,A,C,A,C,B
2017,3,33,3301900,2,3,1,151.626258,179.571851,A,A,F,A,A,A,A,A,E,C
2017,3,35,3551009,2,3,1,255.036611,243.833552,B,A,C,A,A,B,B,B,E,C
2017,3,35,3550308,1,3,1,176.68867,149.30582,B,C,D,B,A,B,A,B,D,C
2017,1,15,1506138,2,3,1,190.389673,167.29566,B,C,D,A,A,B,A,D,A,C
2017,2,29,2924405,2,3,2,119.787253,121.361612,B, ,G,A,A,A,C,D,A,A
2017,4,41,4127700,2,3,1,214.511806,214.26053,B,B,D,D,A,C,A,A,A,A
2017,1,15,1502772,2,3,2,236.441609,186.208617,B,A,C,B,A,B,A,A,A,A
2017,3,35,3516309,2,3,1,256.707592,225.336042,B, ,C,B,A,A,B,B,A,C
2017,3,35,3548708,2,3,1,223.227025,237.40817,B,C,D,A,A,C,B,C,E,A
2017,2,26,2602605,2,3,1,227.332527,204.560193,B,C,D, ,A,C,B, , ,C
2017,3,35,3537701,2,3,1,176.475293,244.657628,A,C,D,B,A,A, ,A,A,C
2017,2,25,2507507,1,3,1,252.69663,199.706279,B,A,E,B,A,A,B,A,D,A
2017,1,13,1302603,1,2,1,198.137398,180.515537,B,C,C,B,A,A,A,E,A,C
2017,1,13,1302603,1,3,1,251.335053,249.364153,B,C,C,C,A,B,A,E,D,C
2017,4,41,4108304,2,3,1,248.378027,349.529129,A,A,E,E,A,B,A,D,B,B
2017,3,35,3506003,2,2,1,138.958917,194.584865,A,C,C,E,A,A,A,D,A,C
2017,4,43,4305108,2,3,1,320.311998,335.430905,B,A,D,B,A,A,A,E,B,A
2017,4,41,4122305,2,3,1,228.742752,258.967238,A,C,C,A,A,B,C,E,E,C
2017,3,35,3502804,2,3,1,271.25797,298.143735,A,A,C,A,A,B,A,D,A,B
2017,2,21,2107506,2,3,2,260.191862,298.56086,A,C,D,B,B,A,A,E,C,C
2017,4,41,4116109,2,3,1,236.992432,218.567481,A,F,D,A,B,B,B,B,A,B
2017,1,12,1200401,1,3,1,229.080475,245.587453,B,A,D,B,B,A,A,D,C,C
2017,2,29,2906857,2,3,2,189.58801,204.213716,A,B,D,C,A,A,A,B,D,C
2017,1,15,1506807,2,3,1,173.683327,208.148201,B,C,E,A,A,A,B,A,A,A
2017,3,32,3203502,2,3,2,239.846269,218.982817,A,E,E,A,A,C,B,D,E,C
2017,3,35,3550308,1,2,1,166.467088,254.128807,A,A,D,B,A,A,A,A,B,C
2017,2,29,2925303,2,3,1,168.539315,185.345193,B,A,D,A,A,A,C,A,D,A
2017,3,35,3550605,2,3,1,257.470635,282.411107,B,A,C,C,A,A,A,D,B,A
2017,3,31,3136702,2,3,1,193.616987,247.733998,A,C,F,A,A,A,B, , ,B
2017,2,29,2927408,1,3,1,214.199372,183.331616,A,C,D,B,C,A,C,B,C,C
2017,3,35,3525300,2,3,1,231.110334,236.446374,B,C,D,A,A,C,C,C,B,A
2017,3,35,3550308,1,3,1,284.073788,331.780185,B,A,C,A,A,B,B,D,B,B
2017,5,50,5003702,2,3,1,210.510706,240.880983,A,A,D,A,A,A,C,A,B,A
2017,3,35,3543709,2,3,1,253.443035,247.14098,A,C,C,E,A,A,C,D,B,C
2017,3,35,3552502,2,2,1,180.673959,181.025386,B,A,C,A,A,A,A,D,A,B
2017,2,27,2709301,2,3,1,209.979275,188.555536,A,F,C,A,A,A,B,E,A,C
2017,3,35,3550407,2,3,1,177.515125,150.5326,B,C,G,B,A,C,C,A,D,B
2017,4,43,4305108,2,3,1,274.159847,261.951106,A,A,D,B,A,A,C,E,A,C
2017,3,33,3304557,1,3,1,205.657256,194.794573,B,C,F,A,A,B,A,A,E,B
2017,5,53,5300108,1,2,1,254.127625,188.266405,B,F,C,B,A,A,A,B,A,B
2017,3,31,3146107,2,2,1,229.276607,223.77564,A,A,D,C,A,A,A,A,B,B
2017,3,31,3107307,2,2,1,211.226644,196.298971,B,F,D,A,A,B,C,A,B,B
2017,4,42,4204608,2,3,1,214.480678,248.9183,A,C,C,B,A,A,B,D,E,B
2017,2,22,2208809,2,3,1,158.148982,152.085457,B,C,C,A,B,A,A,A,D,A
2017,3,35,3511706,2,3,1,267.376697,241.43074,A,A,D,A,A,A,A,B,A,A
2017,4,43,4317509,2,3,1,130.86427,212.867637,A,C,C,B,A,A,A,B,D,A
2017,4,43,4313409,2,3,1,226.58728,271.518251,A,A,C,A,A,A,B,B,C,B
2017,4,42,4208104,2,2,1,203.658689,219.774699,A,A,E,A,C,C,B,A,A,B
2017,3,33,6308656,2,3,1,263.889067,221.731992,A,C,D,A,A,B,B,D,E,C
2017,3,31,3120003,2,3,1,194.831025,196.088089,B,B,D,A,A,C,C,D,B,B
2017,2,29,2933307,2,3,1,192.816756,203.184571,B,E,D,A,A,A,C, ,A,C
2017,3,33,3304557,1,3,1,205.076572,201.382602,B,A,E,E,A,B,B,D,E,B
